Sat Nov 16 17:58:40 2019,2535055972,0
Sat Nov 16 17:58:40 2019,2535056107,1
Sat Nov 16 17:58:40 2019,2535056237,0
Sat Nov 16 17:58:41 2019,2536129465,1
Sat Nov 16 17:58:41 2019,2536129535,0
Sat Nov 16 17:58:41 2019,2536129580,1
Sat Nov 16 17:58:41 2019,2536129660,0
Sat Nov 16 17:58:41 2019,2536129830,1
Sat Nov 16 17:58:41 2019,2536129930,0
Sat Nov 16 17:58:41 2019,2536130150,1
Sat Nov 16 17:58:41 2019,2536130460,0
Sat Nov 16 17:58:41 2019,2536130575,1
Sun Nov 17 15:04:44 2019,1190928307,0
Sun Nov 17 15:04:44 2019,1190928477,1
Sun Nov 17 15:04:44 2019,1190928882,0
Sun Nov 17 15:04:44 2019,1190929072,1
Sun Nov 17 15:04:44 2019,1190929187,0
Sun Nov 17 15:04:45 2019,1191905499,1
Sun Nov 17 15:04:45 2019,1191905564,0
Sun Nov 17 15:04:45 2019,1191905614,1
Sun Nov 17 15:04:45 2019,1191905909,0
Sun Nov 17 15:04:45 2019,1191906014,1
Mon Nov 18 10:32:23 2019,2530825837,0
Mon Nov 18 10:32:23 2019,2530825941,1
Mon Nov 18 10:32:23 2019,2530826326,0
Mon Nov 18 10:32:23 2019,2530826521,1
Mon Nov 18 10:32:23 2019,2530826621,0
Mon Nov 18 10:32:24 2019,2531831898,1
Mon Nov 18 11:38:44 2019,2216698690,0
Mon Nov 18 11:38:44 2019,2216698805,1
Mon Nov 18 11:38:44 2019,2216699200,0
Mon Nov 18 11:38:44 2019,2216699246,1
Mon Nov 18 11:38:44 2019,2216699291,0
Mon Nov 18 11:38:44 2019,2216699440,1
Mon Nov 18 11:38:44 2019,2216699540,0
Mon Nov 18 11:38:44 2019,2216699595,1
Mon Nov 18 11:38:44 2019,2216699650,0
Mon Nov 18 11:38:45 2019,2217734173,1
Mon Nov 18 11:38:45 2019,2217734248,0
Mon Nov 18 11:38:45 2019,2217734423,1
Mon Nov 18 11:38:45 2019,2217734513,0
Mon Nov 18 11:38:45 2019,2217734618,1
Mon Nov 18 12:20:52 2019,449476472,0
Mon Nov 18 12:20:52 2019,449476577,1
Mon Nov 18 12:20:52 2019,449477046,0
Mon Nov 18 12:20:52 2019,449477186,1
Mon Nov 18 12:20:52 2019,449477356,0
Mon Nov 18 12:20:52 2019,449477396,1
Mon Nov 18 12:20:52 2019,449477431,0
Mon Nov 18 12:20:53 2019,450590619,1
Mon Nov 18 12:20:53 2019,450590814,0
Mon Nov 18 12:20:53 2019,450590864,1
Mon Nov 18 13:47:18 2019,1340507811,0
Mon Nov 18 13:47:18 2019,1340507921,1
Mon Nov 18 13:47:18 2019,1340508331,0
Mon Nov 18 13:47:18 2019,1340508561,1
Mon Nov 18 13:47:18 2019,1340508661,0
Mon Nov 18 13:47:19 2019,1341630434,1
Mon Nov 18 13:47:19 2019,1341630499,0
Mon Nov 18 13:47:19 2019,1341630769,1
Mon Nov 18 13:47:19 2019,1341631199,0
Mon Nov 18 13:47:19 2019,1341631259,1
Mon Nov 18 13:47:19 2019,1341631779,0
Mon Nov 18 13:47:19 2019,1341631889,1
Mon Nov 18 14:03:17 2019,2299903539,0
Mon Nov 18 14:03:17 2019,2299903649,1
Mon Nov 18 14:03:17 2019,2299904064,0
Mon Nov 18 14:03:17 2019,2299904279,1
Mon Nov 18 14:03:17 2019,2299904419,0
Mon Nov 18 14:03:17 2019,2299904454,1
Mon Nov 18 14:03:17 2019,2299904489,0
Mon Nov 18 14:03:18 2019,2300861411,1
Mon Nov 18 14:03:18 2019,2300861466,0
Mon Nov 18 14:03:18 2019,2300861886,1
Mon Nov 18 14:03:18 2019,2300862236,0
Mon Nov 18 14:03:18 2019,2300862416,1
Mon Nov 18 15:09:04 2019,1951945173,0
Mon Nov 18 15:09:04 2019,1951945278,1
Mon Nov 18 15:09:04 2019,1951945773,0
Mon Nov 18 15:09:04 2019,1951945928,1
Mon Nov 18 15:09:04 2019,1951946083,0
Mon Nov 18 15:09:05 2019,1953002720,1
Mon Nov 18 15:09:05 2019,1953002820,0
Mon Nov 18 15:09:05 2019,1953003210,1
Mon Nov 18 15:09:05 2019,1953003580,0
Mon Nov 18 15:09:05 2019,1953003635,1
Mon Nov 18 15:10:51 2019,2058528823,0
Mon Nov 18 15:10:51 2019,2058528928,1
Mon Nov 18 15:10:51 2019,2058529347,0
Mon Nov 18 15:10:51 2019,2058529387,1
Mon Nov 18 15:10:51 2019,2058529432,0
Mon Nov 18 15:10:51 2019,2058529522,1
Mon Nov 18 15:10:51 2019,2058529747,0
Mon Nov 18 15:10:52 2019,2059506315,1
Mon Nov 18 15:10:52 2019,2059506625,0
Mon Nov 18 15:10:52 2019,2059506800,1
Mon Nov 18 15:10:52 2019,2059506990,0
Mon Nov 18 15:10:52 2019,2059507050,1
Mon Nov 18 15:10:52 2019,2059507085,0
Mon Nov 18 15:10:52 2019,2059507455,1
Mon Nov 18 15:12:25 2019,2153054527,0
Mon Nov 18 15:12:25 2019,2153054637,1
Mon Nov 18 15:12:25 2019,2153055147,0
Mon Nov 18 15:12:25 2019,2153055182,1
Mon Nov 18 15:12:25 2019,2153055232,0
Mon Nov 18 15:12:25 2019,2153055312,1
Mon Nov 18 15:12:25 2019,2153055362,0
Mon Nov 18 15:12:26 2019,2154082714,1
Mon Nov 18 16:05:20 2019,1032815391,0
Mon Nov 18 16:05:20 2019,1032815496,1
Mon Nov 18 16:05:20 2019,1032816006,0
Mon Nov 18 16:05:20 2019,1032816181,1
Mon Nov 18 16:05:20 2019,1032816241,0
Mon Nov 18 16:05:20 2019,1032816276,1
Mon Nov 18 16:05:20 2019,1032816366,0
Mon Nov 18 16:05:21 2019,1033768808,1
Mon Nov 18 16:05:21 2019,1033769033,0
Mon Nov 18 16:05:21 2019,1033769328,1
Mon Nov 18 16:22:10 2019,2042860582,0
Mon Nov 18 16:22:10 2019,2042860687,1
Mon Nov 18 16:22:10 2019,2042861122,0
Mon Nov 18 16:22:10 2019,2042861277,1
Mon Nov 18 16:22:10 2019,2042861317,0
Mon Nov 18 16:22:10 2019,2042861487,1
Mon Nov 18 16:22:10 2019,2042861522,0
Mon Nov 18 16:22:11 2019,2043930590,1
Mon Nov 18 16:22:11 2019,2043930830,0
Mon Nov 18 16:22:11 2019,2043931080,1
Mon Nov 18 16:22:11 2019,2043931210,0
Mon Nov 18 16:22:11 2019,2043931720,1
Mon Nov 18 19:28:28 2019,335728509,0
Mon Nov 18 19:28:28 2019,335728619,1
Mon Nov 18 19:28:28 2019,335728989,0
Mon Nov 18 19:28:28 2019,335729024,1
Mon Nov 18 19:28:28 2019,335729114,0
Mon Nov 18 19:28:28 2019,335729289,1
Mon Nov 18 19:28:28 2019,335729424,0
Mon Nov 18 19:28:29 2019,336752362,1
Mon Nov 18 19:28:29 2019,336752407,0
Mon Nov 18 19:28:29 2019,336752732,1
Mon Nov 18 19:28:29 2019,336753112,0
Mon Nov 18 19:28:29 2019,336753157,1
Mon Nov 18 19:28:29 2019,336753448,0
Mon Nov 18 19:28:29 2019,336753582,1
Mon Nov 18 19:28:29 2019,336753687,0
Mon Nov 18 19:28:29 2019,336753807,1
Tue Nov 19 11:07:25 2019,838846408,0
Tue Nov 19 11:07:25 2019,838846578,1
Tue Nov 19 11:07:25 2019,838847038,0
Tue Nov 19 11:07:25 2019,838847243,1
Tue Nov 19 11:07:25 2019,838847288,0
Tue Nov 19 11:07:26 2019,839850610,1
Tue Nov 19 11:07:26 2019,839850910,0
Tue Nov 19 11:07:26 2019,839851015,1
Tue Nov 19 11:13:28 2019,1201828146,0
Tue Nov 19 11:13:28 2019,1201828246,1
Tue Nov 19 11:13:28 2019,1201828716,0
Tue Nov 19 11:13:28 2019,1201828846,1
Tue Nov 19 11:13:28 2019,1201829001,0
Tue Nov 19 11:13:28 2019,1201829066,1
Tue Nov 19 11:13:28 2019,1201829126,0
Tue Nov 19 11:13:29 2019,1202790559,1
Tue Nov 19 11:13:29 2019,1202790684,0
Tue Nov 19 11:13:29 2019,1202790749,1
Tue Nov 19 11:13:29 2019,1202790894,0
Tue Nov 19 11:13:29 2019,1202791169,1
Tue Nov 19 11:34:52 2019,2486396497,0
Tue Nov 19 11:34:52 2019,2486396592,1
Tue Nov 19 11:34:52 2019,2486396922,0
Tue Nov 19 11:34:52 2019,2486397047,1
Tue Nov 19 11:34:52 2019,2486397122,0
Tue Nov 19 11:34:52 2019,2486397267,1
Tue Nov 19 11:34:52 2019,2486397322,0
Tue Nov 19 11:34:53 2019,2487374240,1
Tue Nov 19 11:34:53 2019,2487374905,0
Tue Nov 19 11:34:53 2019,2487374960,1
Tue Nov 19 12:48:35 2019,2614014640,0
Tue Nov 19 12:48:35 2019,2614014750,1
Tue Nov 19 12:48:35 2019,2614015180,0
Tue Nov 19 12:48:35 2019,2614015375,1
Tue Nov 19 12:48:35 2019,2614015660,0
Tue Nov 19 12:48:36 2019,2615088897,1
Tue Nov 19 12:48:36 2019,2615089237,0
Tue Nov 19 12:48:36 2019,2615089363,1
Tue Nov 19 12:48:36 2019,2615089472,0
Tue Nov 19 12:48:36 2019,2615089707,1
Tue Nov 19 12:48:36 2019,2615089772,0
Tue Nov 19 12:48:36 2019,2615090022,1
Tue Nov 19 13:34:06 2019,1050090571,0
Tue Nov 19 13:34:06 2019,1050090681,1
Tue Nov 19 13:34:06 2019,1050091151,0
Tue Nov 19 13:34:06 2019,1050091286,1
Tue Nov 19 13:34:06 2019,1050091551,0
Tue Nov 19 13:34:07 2019,1051045978,1
Tue Nov 19 13:34:07 2019,1051046958,0
Tue Nov 19 13:34:07 2019,1051047068,1
Tue Nov 19 13:46:10 2019,1773901377,0
Tue Nov 19 13:46:10 2019,1773901412,1
Tue Nov 19 13:46:10 2019,1773901682,0
Tue Nov 19 13:46:10 2019,1773901893,1
Tue Nov 19 13:46:10 2019,1773901943,0
Tue Nov 19 13:46:10 2019,1773902068,1
Tue Nov 19 13:46:10 2019,1773902188,0
Tue Nov 19 13:46:11 2019,1774934255,1
Tue Nov 19 13:46:11 2019,1774934390,0
Tue Nov 19 13:46:11 2019,1774934580,1
Tue Nov 19 13:46:11 2019,1774934630,0
Tue Nov 19 13:46:11 2019,1774934820,1
Tue Nov 19 13:46:11 2019,1774934870,0
Tue Nov 19 13:46:11 2019,1774935090,1
Tue Nov 19 13:48:45 2019,1929286756,0
Tue Nov 19 13:48:45 2019,1929286861,1
Tue Nov 19 13:48:45 2019,1929287336,0
Tue Nov 19 13:48:45 2019,1929287471,1
Tue Nov 19 13:48:45 2019,1929287671,0
Tue Nov 19 13:48:46 2019,1930319729,1
Tue Nov 19 13:48:46 2019,1930320053,0
Tue Nov 19 13:48:46 2019,1930320233,1
Tue Nov 19 13:48:46 2019,1930320483,0
Tue Nov 19 13:48:46 2019,1930320873,1
Tue Nov 19 13:49:54 2019,1998319755,0
Tue Nov 19 13:49:54 2019,1998319855,1
Tue Nov 19 13:49:54 2019,1998320371,0
